id_twin,id_fam,sex,ethnicity,zygosity,mom_ed,s00s1,s01s1,s02s1,s03s1,s04s1,s05s1,s06s1,s07s1,s08s1,s09s1,s10s1,s11s1,s12s1,vc0001,vc0011,vc0021,vc0031,vc0041,vc0051,vc0061,vc0071,vc0081,vc0091,vc0101,vc0111,vc0121,vc0131,vc0141,vc0151,vc0161,vc0171,vc0181,vc0191,vc0201,vc0211,vc0221,vc0231,vc0241,vc0251,vc0261,vc0271,vc0281,vc0291,vc0301,vc0311,vc0321,vc0331,vc0341,vc0351,vc0361,vc0371,vc0381,vc0391,vc0401,vc0411,vc0421,vc0431,vc0441,vc0451,vc0461,vc0471,vc0481,vc0491,vc0501,vc0511,vc0521,vc0531,vc0541,vc0551,vc0561,vc0571,vc0581,vc0591,vc0601,vc0611,vc0621,vc0631,vc0641,vc0651,vc0661,vc0671,vc0681,vc0691,vc0701,vc0711,vc0721,vc0731,vc0741,vc0751,vc0761,vc0771,vc0781,vc0791,vc0801,vc0811,vc0821,vc0831,vc0841,vc0851,vc0861,vc0871,vc0881,vc0891,vc0901,vc0911,vc0921,vc0931,vc0941,vc0951,vc0961,vc0971,vc0981,vc0991,vc1001,age_months
9314732,931473,female,white,MZ,3,1,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,35
9315781,931578,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,36
9315782,931578,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,36
9316621,931662,female,white,MZ,3,1,1,1,0,1,1,0,0,0,1,1,1,0,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,35
9316622,931662,female,white,MZ,3,1,1,1,0,1,0,0,0,0,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,35
9316681,931668,male,white,DZ,3,1,1,1,1,1,1,0,1,0,1,1,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,35
9316682,931668,female,white,DZ,3,1,1,1,1,1,1,0,1,0,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
9317701,931770,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,35
9317702,931770,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,35
9317761,931776,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
9317762,931776,male,white,DZ,3,1,1,1,1,1,1,1,1,0,1,NA,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
9318661,931866,male,white,MZ,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,38
9318662,931866,male,white,MZ,2,1,1,1,1,0,1,0,0,0,0,0,0,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,37
9319651,931965,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,34
9319652,931965,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,35
9321171,932117,female,other,DZ,3,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,35
9321172,932117,male,other,DZ,3,1,1,1,1,1,1,1,1,0,1,1,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,35
9321861,932186,female,white,DZ,3,1,0,0,1,0,1,0,0,0,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,36
9321862,932186,male,white,DZ,3,1,0,0,1,0,1,0,0,0,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,36
9331671,933167,male,white,DZ,8,1,1,1,1,0,1,0,0,0,0,0,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,35
9331672,933167,female,white,DZ,8,1,1,1,1,0,1,0,0,0,0,1,0,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,35
9331761,933176,female,white,MZ,3,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,38
9331762,933176,female,white,MZ,3,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,38
9341661,934166,female,white,DZ,6,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,34
9341662,934166,male,white,DZ,6,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,34
9371271,937127,female,white,DZ,1,1,0,0,1,0,1,0,0,0,1,1,0,1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,35
9371272,937127,male,white,DZ,1,1,0,1,0,0,0,1,0,0,1,0,0,0,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,35
9381771,938177,female,white,DZ,3,1,0,1,1,0,1,0,0,0,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,36
9381772,938177,male,white,DZ,3,1,0,1,1,0,1,0,0,0,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,35
9391671,939167,male,white,DZ,4,1,1,1,1,1,1,1,0,0,0,0,0,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,36
9391672,939167,male,white,DZ,4,1,NA,1,1,NA,1,0,0,0,0,0,0,1,NA,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,36
9411861,941186,female,white,MZ,8,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,36
9411862,941186,female,white,MZ,8,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,36
9414781,941478,male,white,MZ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
9414782,941478,male,white,MZ,2,1,0,0,0,0,1,0,0,0,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
9415771,941577,male,white,DZ,3,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,36
9415772,941577,female,white,DZ,3,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,NA,NA,36
9416611,941661,female,white,MZ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,36
9416612,941661,female,white,MZ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,36
9417601,941760,male,white,DZ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,36
9417602,941760,male,white,DZ,3,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,35
9417661,941766,male,white,DZ,7,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,35
9417662,941766,male,white,DZ,7,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,35
9419641,941964,female,white,MZ,7,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,34
9419642,941964,female,white,MZ,7,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,34
9421071,942107,female,white,MZ,7,1,1,1,1,1,1,0,0,0,0,1,0,0,NA,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,36
9421072,942107,female,white,MZ,7,1,1,1,1,1,1,0,0,0,0,1,0,0,NA,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,36
9421671,942167,male,white,MZ,6,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,36
