itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_735,b25vneg,word_complexity,NA,simple; complex,NA,NA,Negative,NA
item_736,b26vprep,word_complexity,NA,simple; complex,NA,NA,Applicative,NA
item_737,b27nloc,word_complexity,NA,simple; complex,NA,NA,Locative,NA
item_738,combine,combine,NA,not yet; sometimes; often,NA,NA,NA,NA
item_739,d1a4pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_740,d2a2pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_741,d3a8pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_742,d4a6pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_743,d5v8pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_744,d6v6pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_745,d7v2pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_746,d8v4pl,complexity,NA,simple; complex,NA,NA,Uses of different noun class plurals,NA
item_747,d9comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_748,d10comp2,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_749,d11comp3,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_750,d12comp4,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_751,d13comp5,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_752,d14comp6,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_753,d15comp7,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_754,d16comp8,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_755,d17comp9,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_756,d18comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_757,d19comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_758,d20comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_759,d21comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
item_760,d22comp1,complexity,NA,simple; complex,NA,NA,Sentence/clause length,NA
