Participant ID:,Sex:,Infant Birthdate:,Test Date:,Age (Months),Primary Caregiver:,Prim. Caregiver Education:,Secondary Caregiver: ,Sec. Caregiver Education: ,Income:,mom_ed,choo choo,meow,ouch,uh oh,bird,dog,duck,kitty,lion,mouse,car,stroller,ball,book,doll,bread,candy,cereal,cookie,juice,toast,hat,pants,shoe,sock,eye,head,leg,nose,tooth,chair,couch,kitchen,table,television,blanket,bottle,cup,dish,lamp,radio,spoon,flower,home,moon,outside,plant,rain,rock,water,babysitter,girl,grandma,mommy,bath,don't ,hi,night night,patty cake,please,wait,break,feed,finish,help,jump,kick,kiss,push,sing,smile,night,today,all gone,big,broken,dark,fast,hurt,pretty,soft,I,me,how,who,away,out,other,some,Total,Notes:
AS-055,F,2009-09-03,2011-04-12,19.27,Nanny,Some High School,Mother,Graduate Degree,,Graduate Degree,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,
AS-056,F,2009-03-28,2011-04-12,24.49,Mother,College Degree,Father,College Degree,"$101,000-$120,000",College Degree,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,89,
AS-057,M,2009-09-04,2011-04-13,19.27,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,0,0,2,2,1,2,2,1,1,1,2,1,1,1,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,0,1,1,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,63,
AS-058,M,2009-08-27,2011-04-15,19.59,Nanny,Some High School,Mother,Graduate Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,1,2,2,2,2,0,2,2,2,2,0,2,2,0,2,0,0,2,0,2,2,2,2,2,2,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,61,
AS-059,M,2009-12-16,2011-04-15,15.95,Mother,High School Diploma,Father,High School Diploma,"$81,000-$100,000",High School Diploma,0,2,2,2,1,2,0,0,0,0,1,0,2,1,0,1,1,0,1,1,1,0,1,1,1,2,2,0,2,0,1,1,0,1,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,1,1,2,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,
AS-060,F,2009-09-15,2011-04-18,19.07,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,1,0,1,2,0,1,1,2,0,0,2,1,2,2,0,1,0,0,0,2,1,0,0,2,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,1,1,2,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,36,
AS-061,F,2009-09-12,2011-04-19,19.2,Mother,College Degree,Father,Graduate Degree,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,0,2,1,2,1,1,1,0,1,1,0,2,2,2,2,0,1,76,
AS-062,M,2009-09-11,2011-04-19,19.23,Mother,College Degree,Father,Graduate Degree,"$25,000-$40,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,87,
AS-063,M,2009-09-12,2011-04-20,19.23,Daycare,N/A,Mother,College Degree,"$61,000-$80,000",College Degree,2,2,2,2,1,1,0,1,1,0,1,1,2,1,0,1,0,0,2,0,0,2,1,2,1,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,39,
AS-064,M,2009-12-12,2011-04-21,16.27,Father,Graduate Degree,Mother,Graduate Degree,"Above $150,000",Graduate Degree,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
AS-065,M,2009-12-30,2011-04-21,15.68,Mother,College Degree,Father,High School Diploma,"$121,000-$150,000",College Degree,0,0,1,2,0,2,0,1,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,2,2,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,
AS-066,F,2009-11-25,2011-04-25,16.96,Mother,Graduate Degree,Father,Graduate Degree,"$25,000-$40,000",Graduate Degree,2,0,0,2,2,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,2,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
AS-067,F,2009-12-17,2011-04-25,16.24,Nanny,College Degree,Mother,Graduate Degree,N/A,Graduate Degree,0,2,0,2,1,1,1,1,1,0,0,0,1,1,2,0,0,2,1,1,0,2,1,2,2,2,2,1,2,1,1,1,0,0,1,1,1,1,0,1,0,1,2,2,0,1,0,0,0,2,0,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,2,0,1,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,
AS-068,F,2009-03-19,2011-04-26,25.25,Mother,College Degree,Daycare,N/A,"$101,000-$120,000",College Degree,0,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,2,2,1,2,2,0,1,1,2,0,1,2,2,2,2,2,2,2,2,2,0,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,82,
AS-069,F,2009-09-01,2011-04-26,19.79,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0,2,2,0,1,2,2,2,2,2,1,2,2,2,2,2,1,0,1,1,2,1,1,0,2,0,0,0,0,0,0,78,
AS-070,M,2009-09-18,2011-04-27,19.27,Mother,College Degree,Father,Graduate Degree,"$41,000-$60,000",College Degree,2,2,0,2,2,1,1,1,1,1,2,1,2,1,0,2,0,1,2,1,2,1,1,1,1,2,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,2,1,1,2,1,0,0,0,1,0,0,2,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,
AS-071,M,2009-12-20,2011-04-27,16.21,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
AS-072,M,2009-09-10,2011-04-28,19.56,Mother,Graduate Degree,Nanny,College Degree,"Above $150,000",Graduate Degree,2,2,0,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,2,1,0,2,1,1,2,1,0,1,2,2,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,
AS-073,F,2009-09-30,2011-04-28,18.9,Grandparent ,Graduate Degree,Daycare,N/A,"Above $150,000",,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,0,2,1,1,2,1,1,1,2,1,1,0,1,1,1,1,2,1,0,1,0,1,1,1,1,2,1,1,1,2,0,1,2,2,1,0,2,2,0,1,1,1,1,2,1,2,2,2,1,1,1,1,0,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,71,
AS-074,F,2009-10-26,2011-05-02,18.18,Mother,High School Diploma,Father,High School Diploma,"$41,000-$60,000",High School Diploma,0,2,0,0,2,1,1,0,0,0,2,1,2,2,1,0,1,0,2,2,0,1,1,2,2,0,0,1,2,0,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,2,2,2,0,2,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,
AS-075,M,2009-04-23,2011-05-02,24.3,Mother,College Degree,Father,Some High School,"$41,000-$60,000",College Degree,2,2,2,2,2,2,2,2,2,0,2,1,2,2,1,2,2,1,2,2,0,2,1,2,2,2,2,1,2,1,1,0,0,1,2,1,1,1,1,0,0,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,2,1,0,1,0,2,2,2,1,0,2,0,0,0,2,0,2,0,1,1,0,1,0,2,0,1,0,1,0,0,63,
AS-076,M,2009-04-24,2011-05-03,24.3,Nanny,High School Diploma,Grama/Aunt,High School Diploma,"Above $150,000",,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,88,
AS-077,F,2009-10-30,2011-05-03,18.08,Mother,Some College,Nanny,Some College,"$101,000-$120,000",Some College,1,2,2,2,2,2,2,2,1,0,1,1,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,1,2,2,1,1,0,0,2,2,2,1,0,2,0,2,2,1,2,1,0,1,0,2,0,0,1,2,2,1,2,2,1,2,1,0,1,0,2,2,1,1,1,1,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,60,
AS-078,M,2009-10-01,2011-05-06,19.13,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,0,0,2,0,0,2,0,1,1,1,2,1,2,2,0,1,1,1,2,2,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,2,0,0,0,1,0,0,2,0,0,2,1,0,0,2,0,2,0,2,1,1,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,54,
AS-079,F,2009-12-20,2011-05-09,16.6,Mother,College Degree,Father,Graduate Degree,N/A,College Degree,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,0,2,1,1,1,1,1,1,1,2,0,0,0,0,2,1,1,2,2,0,0,0,2,0,0,2,2,1,2,2,2,1,2,1,0,0,0,0,1,1,1,1,1,1,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,65,
AS-080,F,2009-12-31,2011-05-12,16.34,Mother,High School Diploma,Father,High School Diploma,"$25,000-$40,000",High School Diploma,0,2,2,0,2,2,2,2,1,0,1,0,2,2,2,1,0,0,2,1,0,0,0,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,2,1,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,41,
AS-081,M,2010-02-05,2011-06-08,16.04,Mother,Graduate Degree,Nanny,High School Diploma,"Above $150,000",Graduate Degree,1,1,0,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,
AS-082,F,2010-02-08,2011-06-09,15.98,Father,College Degree,Mother,College Degree,"$81,000-$100,000",College Degree,0,1,1,0,1,1,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,
AS-083,F,2009-05-27,2011-06-10,24.46,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,80,
AS-084,M,2009-12-13,2011-06-16,18.08,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,0,2,1,2,2,2,2,0,0,0,2,0,2,2,0,2,0,2,2,0,0,2,1,2,2,2,1,0,2,0,1,1,0,0,0,1,1,1,0,0,0,2,2,2,0,1,0,2,2,2,0,0,0,2,2,1,2,0,0,2,1,0,2,2,0,0,1,1,1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,1,2,2,0,0,51,
AS-085,M,2010-02-03,2011-06-20,16.5,Mother,College Degree,Father,Graduate Degree,"$101,000-$120,000",College Degree,2,2,0,1,1,2,2,0,2,0,1,0,2,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2,0,1,1,0,1,0,1,1,2,1,0,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,
AS-086,F,2010-02-03,2011-06-20,16.5,Mother,College Degree,Father,Graduate Degree,"$101,000-$120,000",College Degree,0,1,0,1,0,2,1,0,2,0,1,0,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
AS-087,F,2009-11-30,2011-06-21,18.67,Mother,College Degree,Father,College Degree,N/A,College Degree,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
AS-088,F,2009-05-25,2011-06-22,24.92,Mother,College Degree,Father,College Degree,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,83,
AS-089,M,2009-11-02,2011-06-23,19.66,Mother,Other,Father,Graduate Degree,"Above $150,000",,0,0,1,2,1,2,0,0,0,0,1,1,1,1,0,0,0,1,2,2,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,2,1,1,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,40,
AS-090,F,2010-02-22,2011-06-27,16.11,Mother,High School Diploma,Father,High School Diploma,"$25,000-$40,000",High School Diploma,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,66,
AS-091,M,2009-10-25,2011-06-27,20.05,Mother,Graduate Degree,Father,High School Diploma,"$25,000-$40,000",Graduate Degree,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,2,0,0,1,1,1,1,2,1,1,1,1,0,2,0,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,62,
AS-092,M,2009-07-07,2011-06-29,23.74,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,88,
AS-093,M,2010-02-06,2011-06-30,16.73,Mother,Graduate Degree,Nanny,College Degree,"Above $150,000",Graduate Degree,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,2,1,0,0,1,0,0,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,70,
AS-094,F,2009-10-30,2011-06-30,19.99,Mother,Graduate Degree,Father,Graduate Degree,N/A,Graduate Degree,0,0,1,2,2,2,0,0,0,0,2,1,2,2,0,0,0,2,0,0,0,0,1,2,2,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,2,1,1,2,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,
AS-095,F,2009-11-15,2011-07-01,19.5,Mother,Graduate Degree,Daycare,College Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,89,
AS-096,F,2010-03-11,2011-07-01,15.68,Mother,Graduate Degree,Father,Graduate Degree,N/A,Graduate Degree,0,2,2,2,0,2,2,2,0,0,2,0,2,2,1,2,0,2,0,0,0,2,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,2,0,0,0,2,0,0,2,2,1,1,2,2,0,2,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,42,
AS-097,M,2010-02-25,2011-07-01,16.14,Mother,College Degree,Daycare,College Degree,"Above $150,000",College Degree,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,
AS-098,F,2009-06-16,2011-07-05,24.62,Mother,College Degree,Father,College Degree,"$61,000-$80,000",College Degree,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,1,1,2,1,1,2,0,1,1,2,1,1,77,
AS-099,M,2009-12-22,2011-07-05,18.41,Mother,College Degree,Nanny,High School Diploma,"$61,000-$80,000",College Degree,2,2,2,2,2,2,2,1,2,0,2,0,2,2,1,2,0,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,2,1,0,0,2,1,2,2,0,1,0,1,0,0,1,0,2,2,2,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,54,
AS-100,F,2010-03-28,2011-07-06,15.29,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
AS-101,M,2010-03-27,2011-07-06,15.32,Mother,College Degree,Father,College Degree,"$101,000-120,000",College Degree,0,1,0,0,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
AS-102,M,2009-06-04,2011-07-07,25.08,Mother,Graduate Degree,Daycare,N/A,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,0,1,1,2,2,2,85,
AS-103,F,2009-06-21,2011-07-07,24.53,Mother,College Degree,Daycare,N/A,"Less than $25,000",College Degree,2,2,2,2,0,2,2,2,0,2,1,1,2,2,1,0,0,0,0,2,0,2,1,2,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,1,1,2,1,0,0,2,2,1,2,2,1,2,1,0,0,1,2,2,2,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,
AS-104,M,2010-03-29,2011-07-08,15.32,Mother,College Degree,Father,Graduate Degree,"$81,000-$100,000",College Degree,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
AS-105,M,2009-12-04,2011-07-12,19.23,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,1,1,1,2,1,2,2,2,2,1,1,1,2,1,0,1,0,0,0,0,0,2,1,2,2,2,2,1,2,0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,2,2,1,1,0,2,1,0,1,2,2,1,1,2,0,2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,59,
AS-106,M,2009-11-28,2011-07-12,19.43,Mother,Graduate Degree,Father,College Degree,"$41,000-$80,000",Graduate Degree,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,
AS-107,M,2010-04-13,2011-07-12,14.96,Mother,Graduate Degree,Grandparent,Graduate Degree,"$61,000-$80,000",Graduate Degree,1,1,0,1,1,2,2,2,0,0,1,1,2,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,2,1,1,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,
AS-108,M,2009-12-14,2011-07-15,19,Mother,Graduate Degree,Father,Graduate Degree,N/A,Graduate Degree,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,0,1,2,2,2,1,2,2,0,2,2,2,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,86,
AS-109,F,2009-06-17,2011-07-19,25.05,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,84,
AS-110,F,2009-06-17,2011-07-19,25.05,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,84,
