,name,age,category,ci.l,ci.h,productive
1354,UT Dallas,33,outside,8.8,5.8,25.2
1355,UT Dallas,33,people,5.4,5.4,23.6
1356,UT Dallas,33,places,7.2,5.4,16.6
1357,UT Dallas,33,pronouns,8.4,6.4,18.6
1358,UT Dallas,33,quantifiers,6.4,4.4,12.6
1359,UT Dallas,33,question_words,2.4,1.6,5.4
1360,UT Dallas,33,rooms_furn,10.4,5.8,27.2
1361,UT Dallas,33,sounds,1.4,1,11
1362,UT Dallas,33,time,4.4,2.8,9.2
1363,UT Dallas,33,toys,4.8,3.6,14.4
1364,UT Dallas,33,vehicles,2.8,2,12
1365,UT Dallas,34,action_words,0,0,89
1366,UT Dallas,34,animals,0,0,38
1367,UT Dallas,34,body_parts,0,0,22
1368,UT Dallas,34,clothing,0,0,19
1369,UT Dallas,34,connecting_words,0,0,3
1370,UT Dallas,34,descriptive,0,0,46
1371,UT Dallas,34,food_drink,0,0,44
1372,UT Dallas,34,games_routines,0,0,19
1373,UT Dallas,34,helping_verbs,0,0,11
1374,UT Dallas,34,household,0,0,39
1375,UT Dallas,34,locations,0,0,17
1376,UT Dallas,34,outside,0,0,24
1377,UT Dallas,34,people,0,0,24
1378,UT Dallas,34,places,0,0,19
1379,UT Dallas,34,pronouns,0,0,17
1380,UT Dallas,34,quantifiers,0,0,9
1381,UT Dallas,34,question_words,0,0,5
1382,UT Dallas,34,rooms_furn,0,0,22
1383,UT Dallas,34,sounds,0,0,11
1384,UT Dallas,34,time,0,0,8
1385,UT Dallas,34,toys,0,0,16
1386,UT Dallas,34,vehicles,0,0,13
1387,UT Dallas,35,action_words,0,0,101
1388,UT Dallas,35,animals,0,0,37
1389,UT Dallas,35,body_parts,0,0,27
1390,UT Dallas,35,clothing,0,0,24
1391,UT Dallas,35,connecting_words,0,0,1
1392,UT Dallas,35,descriptive,0,0,59
1393,UT Dallas,35,food_drink,0,0,66
1394,UT Dallas,35,games_routines,0,0,25
1395,UT Dallas,35,helping_verbs,0,0,12
1396,UT Dallas,35,household,0,0,47
1397,UT Dallas,35,locations,0,0,17
1398,UT Dallas,35,outside,0,0,31
1399,UT Dallas,35,people,0,0,24
1400,UT Dallas,35,places,0,0,16
1401,UT Dallas,35,pronouns,0,0,13
1402,UT Dallas,35,quantifiers,0,0,6
1403,UT Dallas,35,question_words,0,0,5
1404,UT Dallas,35,rooms_furn,0,0,32
1405,UT Dallas,35,sounds,0,0,10
1406,UT Dallas,35,time,0,0,6
1407,UT Dallas,35,toys,0,0,16
1408,UT Dallas,35,vehicles,0,0,13
1409,University of Connecticut,21,action_words,0,0,45
1410,University of Connecticut,21,animals,0,0,42
1411,University of Connecticut,21,body_parts,0,0,26
1412,University of Connecticut,21,clothing,0,0,21
1413,University of Connecticut,21,connecting_words,0,0,0
1414,University of Connecticut,21,descriptive,0,0,57
1415,University of Connecticut,21,food_drink,0,0,61
1416,University of Connecticut,21,games_routines,0,0,16
1417,University of Connecticut,21,helping_verbs,0,0,6
1418,University of Connecticut,21,household,0,0,43
1419,University of Connecticut,21,locations,0,0,16
1420,University of Connecticut,21,outside,0,0,28
1421,University of Connecticut,21,people,0,0,17
1422,University of Connecticut,21,places,0,0,10
1423,University of Connecticut,21,pronouns,0,0,9
1424,University of Connecticut,21,quantifiers,0,0,6
1425,University of Connecticut,21,question_words,0,0,1
1426,University of Connecticut,21,rooms_furn,0,0,28
1427,University of Connecticut,21,sounds,0,0,12
1428,University of Connecticut,21,time,0,0,5
1429,University of Connecticut,21,toys,0,0,15
1430,University of Connecticut,21,vehicles,0,0,12
1431,University of Connecticut,25,action_words,35.2,35.2,38.4
1432,University of Connecticut,25,animals,13,9.8,24.6
1433,University of Connecticut,25,body_parts,8.41,8.4,14.2
1434,University of Connecticut,25,clothing,7.2,8,12.2
1435,University of Connecticut,25,connecting_words,0.6,0.8,0.8
1436,University of Connecticut,25,descriptive,16.8,16.8,21.8
1437,University of Connecticut,25,food_drink,19.4,21.4,29.6
1438,University of Connecticut,25,games_routines,7.4,6.6,14.2
1439,University of Connecticut,25,helping_verbs,4,4.01,4
1440,University of Connecticut,25,household,14.405,14.405,20.8
1441,University of Connecticut,25,locations,3.8,4,6
1442,University of Connecticut,25,outside,7,8.01,13.4
1443,University of Connecticut,25,people,5,7,11.6
1444,University of Connecticut,25,places,5,5.2,6.2
1445,University of Connecticut,25,pronouns,5,5,7
1446,University of Connecticut,25,quantifiers,2.8,2.8,3.8
1447,University of Connecticut,25,question_words,1.6,1.8,1.8
1448,University of Connecticut,25,rooms_furn,8.6,10.2,11.6
1449,University of Connecticut,25,sounds,2.8,2.8,8.4
1450,University of Connecticut,25,time,2.2,2.8,2.2
1451,University of Connecticut,25,toys,4.8,5.2,8.8
1452,University of Connecticut,25,vehicles,3.4,3.4,7.6
1453,University of Connecticut,26,action_words,45.75,45.75,51.25
1454,University of Connecticut,26,animals,15,13,24.5
1455,University of Connecticut,26,body_parts,10.5,10.5125,15.5
1456,University of Connecticut,26,clothing,10.5,11.5,12.5
1457,University of Connecticut,26,connecting_words,1,2,1
1458,University of Connecticut,26,descriptive,24.5,24.5,26.5
1459,University of Connecticut,26,food_drink,21.5,21.5,33.5
1460,University of Connecticut,26,games_routines,9.5,9.5,15.5
1461,University of Connecticut,26,helping_verbs,6.75,6.75,6.75
1462,University of Connecticut,26,household,20.5,20.5,23
1463,University of Connecticut,26,locations,9.75,9.75,11.75
1464,University of Connecticut,26,outside,12.5,13,15.5
1465,University of Connecticut,26,people,8,8,15.5
1466,University of Connecticut,26,places,7.5,7.5,10
1467,University of Connecticut,26,pronouns,4.75,4.75,7.25
1468,University of Connecticut,26,quantifiers,4.5,5,5
1469,University of Connecticut,26,question_words,2.25,2.75,2.75
1470,University of Connecticut,26,rooms_furn,10.25,10.25,14.75
1471,University of Connecticut,26,sounds,2,2,10
1472,University of Connecticut,26,time,2.5,2.5,2.5
1473,University of Connecticut,26,toys,6,6,10
1474,University of Connecticut,26,vehicles,3.75,3.75,8.75
1475,University of Connecticut,27,action_words,21.9,21.88888889,49
1476,University of Connecticut,27,animals,8.777777778,8.111111111,25.66666667
1477,University of Connecticut,27,body_parts,5.888888889,5,17.77777778
1478,University of Connecticut,27,clothing,4.894444444,4.669444444,14.66666667
1479,University of Connecticut,27,connecting_words,0.888888889,1.333333333,1.333333333
1480,University of Connecticut,27,descriptive,12.56111111,12.33333333,28.22222222
1481,University of Connecticut,27,food_drink,13.55555556,12.89444444,37.66666667
1482,University of Connecticut,27,games_routines,4.225,3.777777778,17.88888889
1483,University of Connecticut,27,helping_verbs,4.111111111,4.891666667,7.444444444
1484,University of Connecticut,27,household,10.11666667,9.225,28.55555556
1485,University of Connecticut,27,locations,5.447222222,5.669444444,11.77777778
1486,University of Connecticut,27,outside,5.555555556,5.444444444,18.55555556
1487,University of Connecticut,27,people,4.669444444,5.113888889,14.88888889
1488,University of Connecticut,27,places,3.666666667,3.558333333,9.222222222
1489,University of Connecticut,27,pronouns,4.111111111,5.002777778,9
1490,University of Connecticut,27,quantifiers,3.111111111,3.447222222,6.333333333
1491,University of Connecticut,27,question_words,1.555555556,1.555555556,2.777777778
1492,University of Connecticut,27,rooms_furn,6.113888889,6.225,17.77777778
1493,University of Connecticut,27,sounds,2.225,2,8.555555556
1494,University of Connecticut,27,time,2.336111111,2.444444444,4.666666667
1495,University of Connecticut,27,toys,3.333333333,3,11.33333333
1496,University of Connecticut,27,vehicles,2.777777778,2.555555556,8.555555556
1497,University of Connecticut,28,action_words,14.66666667,8.333333333,53.66666667
1498,University of Connecticut,28,animals,6.666666667,7.333333333,34.66666667
1499,University of Connecticut,28,body_parts,4.333333333,2.666666667,21.33333333
1500,University of Connecticut,28,clothing,3.666666667,5.333333333,18.66666667
1501,University of Connecticut,28,connecting_words,0.666666667,1.333333333,0.666666667
1502,University of Connecticut,28,descriptive,9.666666667,8.333333333,33.66666667
1503,University of Connecticut,28,food_drink,4,2,58
1504,University of Connecticut,28,games_routines,0.666666667,0.333333333,16.66666667
1505,University of Connecticut,28,helping_verbs,4.333333333,2.666666667,6.333333333
1506,University of Connecticut,28,household,10.33333333,8.666666667,41.33333333
1507,University of Connecticut,28,locations,2,3,10
1508,University of Connecticut,28,outside,6.666666667,6.333333333,23.66666667
1509,University of Connecticut,28,people,2,2,19
1510,University of Connecticut,28,places,6.666666667,3.333333333,13.66666667
1511,University of Connecticut,28,pronouns,4.333333333,3.666666667,5.333333333
1512,University of Connecticut,28,quantifiers,3.333333333,5.666666667,5.333333333
1513,University of Connecticut,28,question_words,2,1,2
1514,University of Connecticut,28,rooms_furn,3,3,27
1515,University of Connecticut,28,sounds,0.333333333,0.666666667,10.33333333
1516,University of Connecticut,28,time,2,2.333333333,4.666666667
1517,University of Connecticut,28,toys,2.666666667,3.333333333,14.66666667
1518,University of Connecticut,28,vehicles,1,1,12
1519,University of Connecticut,29,action_words,0,0,4
1520,University of Connecticut,29,animals,0,0,4
1521,University of Connecticut,29,body_parts,0,0,4
1522,University of Connecticut,29,clothing,0,0,4
1523,University of Connecticut,29,connecting_words,0,0,1
1524,University of Connecticut,29,descriptive,0,0,6
1525,University of Connecticut,29,food_drink,0,0,5
1526,University of Connecticut,29,games_routines,0,0,11
1527,University of Connecticut,29,helping_verbs,0,0,0
1528,University of Connecticut,29,household,0,0,4
1529,University of Connecticut,29,locations,0,0,0
1530,University of Connecticut,29,outside,0,0,2
1531,University of Connecticut,29,people,0,0,7
1532,University of Connecticut,29,places,0,0,0
1533,University of Connecticut,29,pronouns,0,0,2
1534,University of Connecticut,29,quantifiers,0,0,1
1535,University of Connecticut,29,question_words,0,0,1
1536,University of Connecticut,29,rooms_furn,0,0,5
1537,University of Connecticut,29,sounds,0,0,8
1538,University of Connecticut,29,time,0,0,1
1539,University of Connecticut,29,toys,0,0,2
1540,University of Connecticut,29,vehicles,0,0,3
1541,University of Connecticut,30,action_words,0,0,103
1542,University of Connecticut,30,animals,0,0,42
1543,University of Connecticut,30,body_parts,0,0,26
1544,University of Connecticut,30,clothing,0,0,28
1545,University of Connecticut,30,connecting_words,0,0,0
1546,University of Connecticut,30,descriptive,0,0,61
1547,University of Connecticut,30,food_drink,0,0,68
1548,University of Connecticut,30,games_routines,0,0,25
1549,University of Connecticut,30,helping_verbs,0,0,9
1550,University of Connecticut,30,household,0,0,50
1551,University of Connecticut,30,locations,0,0,15
1552,University of Connecticut,30,outside,0,0,31
1553,University of Connecticut,30,people,0,0,28
1554,University of Connecticut,30,places,0,0,17
1555,University of Connecticut,30,pronouns,0,0,11
1556,University of Connecticut,30,quantifiers,0,0,5
1557,University of Connecticut,30,question_words,0,0,4
1558,University of Connecticut,30,rooms_furn,0,0,32
1559,University of Connecticut,30,sounds,0,0,12
1560,University of Connecticut,30,time,0,0,4
1561,University of Connecticut,30,toys,0,0,18
1562,University of Connecticut,30,vehicles,0,0,14
1563,University of Wisconsin,15,action_words,0,0,6
1564,University of Wisconsin,15,animals,0,0,5
1565,University of Wisconsin,15,body_parts,0,0,4
1566,University of Wisconsin,15,clothing,0,0,5
1567,University of Wisconsin,15,connecting_words,0,0,0
1568,University of Wisconsin,15,descriptive,0,0,2
1569,University of Wisconsin,15,food_drink,0,0,14
1570,University of Wisconsin,15,games_routines,0,0,12
1571,University of Wisconsin,15,helping_verbs,0,0,0
1572,University of Wisconsin,15,household,0,0,7
1573,University of Wisconsin,15,locations,0,0,1
1574,University of Wisconsin,15,outside,0,0,2
1575,University of Wisconsin,15,people,0,0,4
1576,University of Wisconsin,15,places,0,0,1
1577,University of Wisconsin,15,pronouns,0,0,0
1578,University of Wisconsin,15,quantifiers,0,0,0
1579,University of Wisconsin,15,question_words,0,0,0
1580,University of Wisconsin,15,rooms_furn,0,0,2
1581,University of Wisconsin,15,sounds,0,0,6
1582,University of Wisconsin,15,time,0,0,0
1583,University of Wisconsin,15,toys,0,0,4
1584,University of Wisconsin,15,vehicles,0,0,3
1585,University of Wisconsin,16,action_words,1.758836207,1.898275862,5.112068966
1586,University of Wisconsin,16,animals,1.844827586,2.043103448,7.905172414
1587,University of Wisconsin,16,body_parts,1.069396552,1.094827586,4.112068966
1588,University of Wisconsin,16,clothing,0.845474138,0.879525862,3.146551724
1589,University of Wisconsin,16,connecting_words,0.00862069,0.025862069,0.00862069
1590,University of Wisconsin,16,descriptive,1.025862069,1.224353448,3.068965517
1591,University of Wisconsin,16,food_drink,2.095258621,2.362284483,7.862068966
1592,University of Wisconsin,16,games_routines,0.879310345,0.965732759,5.646551724
1593,University of Wisconsin,16,helping_verbs,0.129310345,0.163793103,0.267241379
1594,University of Wisconsin,16,household,1.362284483,1.508836207,4.75
1595,University of Wisconsin,16,locations,0.465732759,0.482758621,1.74137931
1596,University of Wisconsin,16,outside,0.836206897,0.905603448,2.612068966
1597,University of Wisconsin,16,people,0.551724138,0.577801724,4.775862069
1598,University of Wisconsin,16,places,0.396551724,0.439655172,1.025862069
1599,University of Wisconsin,16,pronouns,0.301939655,0.353663793,1.112068966
1600,University of Wisconsin,16,quantifiers,0.172413793,0.181034483,0.5
1601,University of Wisconsin,16,question_words,0.094827586,0.103448276,0.293103448
1602,University of Wisconsin,16,rooms_furn,0.750431034,0.845043103,2.120689655
1603,University of Wisconsin,16,sounds,0.629310345,0.655172414,5.637931034
1604,University of Wisconsin,16,time,0.120689655,0.137931034,0.198275862
1605,University of Wisconsin,16,toys,0.560344828,0.594827586,3.068965517
1606,University of Wisconsin,16,vehicles,0.620689655,0.595258621,2.206896552
1607,University of Wisconsin,17,action_words,1.306632653,1.714285714,2.714285714
1608,University of Wisconsin,17,animals,1.633163265,1.918367347,5.612244898
1609,University of Wisconsin,17,body_parts,1.040816327,1.265306122,2.836734694
1610,University of Wisconsin,17,clothing,0.87755102,1.020408163,2.346938776
1611,University of Wisconsin,17,connecting_words,0,0,0
1612,University of Wisconsin,17,descriptive,0.857142857,0.979591837,2.367346939
1613,University of Wisconsin,17,food_drink,1.796428571,2.103061224,4.959183673
1614,University of Wisconsin,17,games_routines,1.163265306,1.164285714,4.816326531
1615,University of Wisconsin,17,helping_verbs,0.102040816,0.12244898,0.12244898
1616,University of Wisconsin,17,household,1.163265306,1.306122449,2.816326531
1617,University of Wisconsin,17,locations,0.408163265,0.469897959,1.244897959
1618,University of Wisconsin,17,outside,0.632653061,0.816326531,1.306122449
1619,University of Wisconsin,17,people,0.571428571,0.612244898,4
1620,University of Wisconsin,17,places,0.34744898,0.34744898,0.734693878
1621,University of Wisconsin,17,pronouns,0.346938776,0.388265306,0.857142857
1622,University of Wisconsin,17,quantifiers,0.204591837,0.285714286,0.428571429
1623,University of Wisconsin,17,question_words,0.102040816,0.122959184,0.183673469
1624,University of Wisconsin,17,rooms_furn,0.653061224,0.878061224,1.081632653
1625,University of Wisconsin,17,sounds,0.897959184,0.918367347,5.530612245
1626,University of Wisconsin,17,time,0.081632653,0.12244898,0.12244898
1627,University of Wisconsin,17,toys,0.714285714,0.796938776,2.673469388
1628,University of Wisconsin,17,vehicles,0.551530612,0.612244898,1.428571429
1629,University of Wisconsin,18,action_words,2.890384615,3.128205128,10.07692308
1630,University of Wisconsin,18,animals,1.846153846,1.948931624,10.65811966
1631,University of Wisconsin,18,body_parts,1.077136752,1.282692308,7.05982906
1632,University of Wisconsin,18,clothing,0.957478632,0.991666667,5.145299145
1633,University of Wisconsin,18,connecting_words,0.025641026,0.042735043,0.025641026
1634,University of Wisconsin,18,descriptive,1.410470085,1.555769231,6.085470085
1635,University of Wisconsin,18,food_drink,2.393162393,2.539102564,12.20512821
1636,University of Wisconsin,18,games_routines,1.068376068,0.91474359,8.205128205
1637,University of Wisconsin,18,helping_verbs,0.273504274,0.316239316,0.692307692
1638,University of Wisconsin,18,household,1.914529915,1.992094017,8.128205128
1639,University of Wisconsin,18,locations,0.487179487,0.538675214,2.418803419
1640,University of Wisconsin,18,outside,0.983119658,1.094230769,4.341880342
1641,University of Wisconsin,18,people,0.692307692,0.692521368,6.076923077
1642,University of Wisconsin,18,places,0.470512821,0.504487179,1.982905983
1643,University of Wisconsin,18,pronouns,0.290811966,0.307692308,1.581196581
1644,University of Wisconsin,18,quantifiers,0.247863248,0.282051282,0.948717949
1645,University of Wisconsin,18,question_words,0.170940171,0.179487179,0.512820513
1646,University of Wisconsin,18,rooms_furn,1.051282051,1.213888889,3.905982906
1647,University of Wisconsin,18,sounds,0.581410256,0.572649573,6.658119658
1648,University of Wisconsin,18,time,0.188034188,0.179700855,0.401709402
1649,University of Wisconsin,18,toys,0.624145299,0.65,4.487179487
1650,University of Wisconsin,18,vehicles,0.623931624,0.658119658,3.273504274
1651,University of Wisconsin,19,action_words,3.306122449,4.267346939,7.530612245
1652,University of Wisconsin,19,animals,2.735714286,3.041836735,10.69387755
1653,University of Wisconsin,19,body_parts,1.918877551,2,6.469387755
1654,University of Wisconsin,19,clothing,1.327040816,1.51122449,4.306122449
1655,University of Wisconsin,19,connecting_words,0.081632653,0.102040816,0.102040816
1656,University of Wisconsin,19,descriptive,1.980612245,2.367346939,5.632653061
1657,University of Wisconsin,19,food_drink,3.429081633,3.918367347,12.14285714
1658,University of Wisconsin,19,games_routines,1.346938776,1.531632653,7.489795918
1659,University of Wisconsin,19,helping_verbs,0.245408163,0.306122449,0.571428571
1660,University of Wisconsin,19,household,2.306632653,2.571938776,6.591836735
1661,University of Wisconsin,19,locations,0.673979592,0.673469388,2.183673469
1662,University of Wisconsin,19,outside,1.367346939,1.511734694,4.265306122
1663,University of Wisconsin,19,people,0.816836735,0.980102041,5.673469388
1664,University of Wisconsin,19,places,0.693877551,0.776020408,1.571428571
1665,University of Wisconsin,19,pronouns,0.469897959,0.510204082,1.591836735
1666,University of Wisconsin,19,quantifiers,0.306122449,0.428571429,0.836734694
1667,University of Wisconsin,19,question_words,0.204081633,0.204081633,0.489795918
1668,University of Wisconsin,19,rooms_furn,1.244897959,1.469897959,3.040816327
1669,University of Wisconsin,19,sounds,0.836734694,0.776020408,7.183673469
1670,University of Wisconsin,19,time,0.142857143,0.183673469,0.224489796
1671,University of Wisconsin,19,toys,0.836734694,0.918367347,4.204081633
1672,University of Wisconsin,19,vehicles,0.857653061,0.897959184,3.428571429
1673,University of Wisconsin,20,action_words,10.03014706,10.29632353,22.26470588
1674,University of Wisconsin,20,animals,3.913235294,4.764705882,15.79411765
1675,University of Wisconsin,20,body_parts,2.853676471,2.705882353,10.26470588
1676,University of Wisconsin,20,clothing,2.441176471,2.530147059,8.352941176
1677,University of Wisconsin,20,connecting_words,0.176470588,0.264705882,0.205882353
1678,University of Wisconsin,20,descriptive,5.206617647,5.352941176,12.73529412
1679,University of Wisconsin,20,food_drink,5.971323529,6.709558824,21.17647059
1680,University of Wisconsin,20,games_routines,2.236029412,2.2375,10.58823529
1681,University of Wisconsin,20,helping_verbs,1.205882353,1.619117647,2.058823529
1682,University of Wisconsin,20,household,4.705882353,5,13.82352941
1683,University of Wisconsin,20,locations,1.883823529,2.176470588,4.705882353
1684,University of Wisconsin,20,outside,2.471323529,2.705882353,6.588235294
1685,University of Wisconsin,20,people,1.647058824,2,7.588235294
1686,University of Wisconsin,20,places,1.441911765,1.617647059,3.235294118
1687,University of Wisconsin,20,pronouns,1.323529412,1.735294118,2.794117647
1688,University of Wisconsin,20,quantifiers,1.058823529,1.236029412,1.882352941
1689,University of Wisconsin,20,question_words,0.4125,0.558823529,0.852941176
1690,University of Wisconsin,20,rooms_furn,2.647794118,3.117647059,6.441176471
1691,University of Wisconsin,20,sounds,0.911764706,0.882352941,8.411764706
1692,University of Wisconsin,20,time,0.705882353,0.852941176,1.176470588
1693,University of Wisconsin,20,toys,1.588970588,1.735294118,6.617647059
1694,University of Wisconsin,20,vehicles,1.411764706,1.559558824,4.647058824
1695,University of Wisconsin,21,action_words,6.333333333,10.5,8
1696,University of Wisconsin,21,animals,4.416666667,6.41875,6.333333333
1697,University of Wisconsin,21,body_parts,2.916666667,3.752083333,4.5
1698,University of Wisconsin,21,clothing,2.416666667,3.083333333,3.083333333
1699,University of Wisconsin,21,connecting_words,0,0,0
1700,University of Wisconsin,21,descriptive,3.833333333,5.25,4.583333333
1701,University of Wisconsin,21,food_drink,4.583333333,6.583333333,6.666666667
1702,University of Wisconsin,21,games_routines,3.666666667,3.833333333,6.833333333
1703,University of Wisconsin,21,helping_verbs,0.083333333,0.166666667,0.083333333
1704,University of Wisconsin,21,household,3.416666667,4.91875,4.25
1705,University of Wisconsin,21,locations,1.166666667,1.5,1.5
1706,University of Wisconsin,21,outside,2.083333333,3.504166667,2.75
1707,University of Wisconsin,21,people,1.916666667,2.5,3.5
1708,University of Wisconsin,21,places,1.083333333,1.166666667,1.416666667
1709,University of Wisconsin,21,pronouns,0.75,0.835416667,1.25
1710,University of Wisconsin,21,quantifiers,0.333333333,0.416666667,0.333333333
1711,University of Wisconsin,21,question_words,0.416666667,0.5,0.5
1712,University of Wisconsin,21,rooms_furn,2.085416667,3.002083333,2.5
1713,University of Wisconsin,21,sounds,1.585416667,1.833333333,5.833333333
1714,University of Wisconsin,21,time,0,0,0
1715,University of Wisconsin,21,toys,1.416666667,1.75,2.416666667
1716,University of Wisconsin,21,vehicles,1.333333333,1.833333333,2
1717,University of Wisconsin,22,action_words,23.805,23.1025,55.1
1718,University of Wisconsin,22,animals,8.7025,8.3025,26.1
1719,University of Wisconsin,22,body_parts,5.1,4.7,19.3
1720,University of Wisconsin,22,clothing,5.2025,4.8025,16.4
1721,University of Wisconsin,22,connecting_words,0.4,0.5,0.4
1722,University of Wisconsin,22,descriptive,12.4025,13.1025,30.1
1723,University of Wisconsin,22,food_drink,12.7,11.5025,37.6
1724,University of Wisconsin,22,games_routines,4.1,4.3,16.5
1725,University of Wisconsin,22,helping_verbs,2.4,3.4,3.7
1726,University of Wisconsin,22,household,10.4,8.8025,28.7
1727,University of Wisconsin,22,locations,3.7,3.8025,9.1
1728,University of Wisconsin,22,outside,7.1025,7.1,15.9
1729,University of Wisconsin,22,people,4.1025,4.7025,14.7
1730,University of Wisconsin,22,places,4.4,4.5,10
1731,University of Wisconsin,22,pronouns,4.2,4.5,8.4
1732,University of Wisconsin,22,quantifiers,2.8,3.4,5.6
1733,University of Wisconsin,22,question_words,1.1,1.3,1.9
1734,University of Wisconsin,22,rooms_furn,6.4025,6.7025,16.3
1735,University of Wisconsin,22,sounds,1.5,1.5,8.9
1736,University of Wisconsin,22,time,2,2.2025,3.3
1737,University of Wisconsin,22,toys,3.1,3.2025,11
1738,University of Wisconsin,22,vehicles,2.5,2.4,8.8
1739,University of Wisconsin,23,action_words,11.11634615,13.92403846,38.30769231
1740,University of Wisconsin,23,animals,5.307692308,4.884615385,23.30769231
1741,University of Wisconsin,23,body_parts,2.807692308,2.808653846,15.11538462
1742,University of Wisconsin,23,clothing,2.885576923,3.077884615,13.07692308
1743,University of Wisconsin,23,connecting_words,0.307692308,0.423076923,0.692307692
1744,University of Wisconsin,23,descriptive,6.423076923,6.076923077,23.57692308
1745,University of Wisconsin,23,food_drink,7.077884615,8.308653846,31.65384615
1746,University of Wisconsin,23,games_routines,2.653846154,2.730769231,14.73076923
1747,University of Wisconsin,23,helping_verbs,1.423076923,1.692307692,3.730769231
1748,University of Wisconsin,23,household,5.736538462,5.731730769,21.61538462
1749,University of Wisconsin,23,locations,2.153846154,2.384615385,8.653846154
1750,University of Wisconsin,23,outside,3.577884615,3.616346154,12.03846154
1751,University of Wisconsin,23,people,1.924038462,2.192307692,11.11538462
1752,University of Wisconsin,23,places,1.807692308,1.961538462,6.461538462
1753,University of Wisconsin,23,pronouns,2,2.078846154,5.538461538
1754,University of Wisconsin,23,quantifiers,1.423076923,1.576923077,4.384615385
1755,University of Wisconsin,23,question_words,0.461538462,0.5,1.346153846
1756,University of Wisconsin,23,rooms_furn,3.769230769,3.847115385,12.15384615
1757,University of Wisconsin,23,sounds,0.923076923,0.884615385,9.153846154
1758,University of Wisconsin,23,time,0.923076923,1.038461538,1.923076923
1759,University of Wisconsin,23,toys,2.076923077,2.077884615,9.615384615
1760,University of Wisconsin,23,vehicles,1.653846154,1.615384615,7.730769231
1761,University of Wisconsin,24,action_words,6.825,6.476098901,40.63736264
1762,University of Wisconsin,24,animals,2.627197802,2.397802198,24.53846154
1763,University of Wisconsin,24,body_parts,1.615659341,1.527747253,16.20879121
1764,University of Wisconsin,24,clothing,1.582417582,1.56043956,13.02197802
1765,University of Wisconsin,24,connecting_words,0.230769231,0.263736264,0.56043956
1766,University of Wisconsin,24,descriptive,3.615934066,3.517857143,23.75824176
1767,University of Wisconsin,24,food_drink,3.738736264,3.725549451,34.18681319
1768,University of Wisconsin,24,games_routines,1.43956044,1.351648352,15.10989011
1769,University of Wisconsin,24,helping_verbs,1.10989011,1.132142857,4.318681319
1770,University of Wisconsin,24,household,3.165934066,3.143406593,23.84615385
1771,University of Wisconsin,24,locations,1.187087912,1.285714286,7.934065934
1772,University of Wisconsin,24,outside,1.780494505,1.868681319,13.56043956
1773,University of Wisconsin,24,people,1.362637363,1.352472527,12.30769231
1774,University of Wisconsin,24,places,1.088186813,1.198901099,7
1775,University of Wisconsin,24,pronouns,1.285714286,1.340659341,6.56043956
1776,University of Wisconsin,24,quantifiers,0.857417582,0.901373626,4.054945055
1777,University of Wisconsin,24,question_words,0.406868132,0.417857143,1.527472527
1778,University of Wisconsin,24,rooms_furn,1.94532967,2.076923077,13.25274725
1779,University of Wisconsin,24,sounds,0.516483516,0.472802198,9.67032967
1780,University of Wisconsin,24,time,0.538461538,0.626648352,2.263736264
1781,University of Wisconsin,24,toys,0.967307692,0.934615385,10.06593407
1782,University of Wisconsin,24,vehicles,0.813461538,0.758516484,8.010989011
1783,University of Wisconsin,25,action_words,10.39642857,11.25535714,37.60714286
1784,University of Wisconsin,25,animals,4.786607143,4.572321429,22.07142857
1785,University of Wisconsin,25,body_parts,3.501785714,3.178571429,15.17857143
1786,University of Wisconsin,25,clothing,2.858928571,2.714285714,13.14285714
1787,University of Wisconsin,25,connecting_words,0.428571429,0.571428571,0.607142857
1788,University of Wisconsin,25,descriptive,6.214285714,5.822321429,21.14285714
1789,University of Wisconsin,25,food_drink,7.076785714,6.89375,32.60714286
1790,University of Wisconsin,25,games_routines,2.500892857,2.75,14.89285714
1791,University of Wisconsin,25,helping_verbs,1.536607143,1.785714286,3.107142857
1792,University of Wisconsin,25,household,5.501785714,5.573214286,22.42857143
1793,University of Wisconsin,25,locations,2.321428571,2.5,7.607142857
1794,University of Wisconsin,25,outside,3.429464286,3.750892857,12.75
1795,University of Wisconsin,25,people,2.286607143,2.321428571,11.07142857
1796,University of Wisconsin,25,places,2.038392857,2.251785714,6.821428571
1797,University of Wisconsin,25,pronouns,1.822321429,2.322321429,4.571428571
1798,University of Wisconsin,25,quantifiers,1.571428571,1.678571429,3.464285714
1799,University of Wisconsin,25,question_words,0.535714286,0.64375,0.857142857
1800,University of Wisconsin,25,rooms_furn,3.572321429,3.823214286,13.17857143
1801,University of Wisconsin,25,sounds,1.215178571,1.178571429,8.964285714
1802,University of Wisconsin,25,time,0.892857143,1.142857143,1.821428571
1803,University of Wisconsin,25,toys,1.858035714,2.178571429,9.035714286
1804,University of Wisconsin,25,vehicles,1.786607143,1.535714286,8
1805,University of Wisconsin,26,action_words,15.41666667,14.33541667,71.66666667
1806,University of Wisconsin,26,animals,4.416666667,4.41875,32.75
1807,University of Wisconsin,26,body_parts,4.585416667,3.583333333,21.16666667
1808,University of Wisconsin,26,clothing,6.004166667,5.166666667,18.5
1809,University of Wisconsin,26,connecting_words,1,1.25,1.666666667
1810,University of Wisconsin,26,descriptive,8.585416667,8.5,44.08333333
1811,University of Wisconsin,26,food_drink,12.16666667,10.92083333,46.75
