Subject,Lang,Lang2,Com30AL,Pro30AL,Com30Eng,Pro30Eng,ComLongerAL,ProLongerAL,ComLongerEng,ProLongerEng,AgeAtEngCDI,gender,mumlang,dadlang,EngExp,lang_exp1,lang_exp2,MumEd,DadEd,NumberSibs,AL30_aeroplane,AL30_ball,AL30_bed,AL30_big,AL30_book,AL30_car,AL30_chair,AL30_cold,AL30_cup,AL30_dirty,AL30_door,AL30_elephant,AL30_fall,AL30_fish,AL30_flower,AL30_hot,AL30_lion,AL30_milk,AL30_mummy,AL30_nose,AL30_play,AL30_scissors,AL30_shoes,AL30_sky,AL30_soap,AL30_sock,AL30_table,AL30_tree,AL30_what,AL30_where,Eng30_aeroplane,Eng30_ball,Eng30_bed,Eng30_big,Eng30_book,Eng30_car,Eng30_chair,Eng30_cold,Eng30_cup,Eng30_dirty,Eng30_door,Eng30_elephant,Eng30_fall,Eng30_fish,Eng30_flower,Eng30_hot,Eng30_lion,Eng30_milk,Eng30_mummy,Eng30_nose,Eng30_play,Eng30_scissors,Eng30_shoes,Eng30_sky,Eng30_soap,Eng30_sock,Eng30_table,Eng30_tree,Eng30_what,Eng30_where,Eng_aeroplane,Eng_all,Eng_arm,Eng_aunt,Eng_back,Eng_ball,Eng_balloon,Eng_bed,Eng_bib,Eng_big,Eng_block,Eng_book,Eng_bowl,Eng_broom,Eng_brush,Eng_butter,Eng_cake,Eng_call,Eng_car,Eng_carry,Eng_catch,Eng_cereal,Eng_chair,Eng_clean,Eng_cocksound,Eng_cold,Eng_cup,Eng_dinner,Eng_dirty,Eng_donkey,Eng_door,Eng_drop,Eng_elephant,Eng_fall,Eng_fast,Eng_finish,Eng_fish,Eng_flower,Eng_glass,Eng_go,Eng_goodbye,Eng_goose,Eng_happy,Eng_her,Eng_hot,Eng_I,Eng_in,Eng_jacket,Eng_key,Eng_kitten,Eng_lamp,Eng_light,Eng_lion,Eng_meat,Eng_milk,Eng_money,Eng_mouth,Eng_mummy,Eng_nap,Eng_nose,Eng_not,Eng_now,Eng_old,Eng_other,Eng_outside,Eng_peekaboo,Eng_pen,Eng_penguin,Eng_pig,Eng_play,Eng_scissors,Eng_shoes,Eng_sky,Eng_soap,Eng_sock,Eng_soft,Eng_some,Eng_spectacles,Eng_splash,Eng_squirrel,Eng_swim,Eng_swing,Eng_table,Eng_tea,Eng_there,Eng_tickle,Eng_today,Eng_toe,Eng_tomorrow,Eng_tree,Eng_walk,Eng_wall,Eng_wantto,Eng_watch,Eng_wet,Eng_what,Eng_where,Eng_why,Eng_yes,Eng_zip,AL_CDI_Length
1326,Portuguese,Portug,16,11,26,21,75,59,64,36,24.5,2,1,1,47.61,English;47.61;,Portuguese;52.39;,7,7,0,0,2,2,1,2,2,1,0,0,0,0,0,2,0,2,0,1,2,2,0,0,0,2,0,0,2,1,2,0,1,2,2,0,0,2,2,2,2,1,0,2,2,1,2,2,2,2,1,2,2,2,0,2,1,1,2,2,2,2,2,2,0,1,0,0,2,1,0,1,0,0,2,1,0,1,1,2,0,2,0,2,1,2,1,0,2,1,2,0,0,2,2,2,1,0,1,2,2,0,2,2,0,1,0,2,0,1,0,1,0,0,1,2,0,1,0,2,2,1,2,1,1,0,1,1,2,0,2,2,2,0,2,1,1,2,0,0,1,0,0,1,1,2,0,2,2,0,2,0,2,2,0,1,0,1,2,2,0,2,0,91
1404,Portuguese,Portug,16,15,29,26,86,80,89,48,23.6,2,1,1,58.44,English;58.44;,Portuguese;41.56;,6,7,0,0,2,2,2,2,2,2,0,0,0,0,0,2,0,2,0,2,2,2,0,0,0,2,0,0,2,2,2,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,2,2,0,2,0,0,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,0,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,0,1,0,1,2,1,1,1,1,1,1,2,2,2,2,0,1,1,2,1,1,1,2,2,1,1,0,1,0,2,2,2,1,2,0,0,2,1,2,1,91
69,Polish,Polish,21,8,27,23,172,49,75,43,23.7,1,1,2,45.67,English;45.67;,Polish;54.33;,7,3,1,2,1,1,0,1,2,0,1,1,1,1,2,1,2,0,0,1,2,2,2,0,1,1,0,1,1,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,1,2,0,2,2,2,1,0,2,2,1,1,0,1,2,2,2,0,1,0,2,2,0,1,0,2,1,2,2,2,0,2,1,0,2,2,2,2,1,2,1,2,2,1,2,2,0,1,2,2,0,1,1,2,1,1,0,1,1,1,2,1,0,2,0,2,2,0,2,1,0,0,1,1,2,2,1,2,2,1,2,0,2,2,0,1,1,2,0,0,2,2,0,1,2,0,0,0,1,2,1,1,1,2,0,2,0,2,1,381
159,Polish,Polish,4,0,8,6,29,6,13,10,24.6,1,1,2,35.27,English;35.27;,Polish;64.73;,7,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,381
199,Polish,Polish,21,9,20,13,258,80,40,22,24.9,2,1,1,31.49,English;31.49;,Polish;68.51;,6,6,0,0,1,1,2,2,2,1,1,1,2,2,0,0,0,1,0,1,2,2,2,1,1,2,1,0,0,1,1,0,0,2,2,2,0,2,2,2,1,1,0,1,1,0,1,0,2,1,2,2,2,0,0,2,2,0,2,1,0,0,0,2,0,1,0,0,2,0,2,0,0,1,2,1,0,0,0,0,0,2,0,0,1,2,0,0,1,1,2,0,0,1,0,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0,2,0,1,0,2,1,0,2,0,2,2,2,2,0,0,0,1,1,2,1,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,381
212,Polish,Polish,20,8,29,27,198,70,82,64,24.1,2,2,1,92.57,English;92.57;,Polish;7.43;,7,4,0,2,1,1,2,1,2,1,0,1,1,1,1,0,0,0,0,2,0,2,2,0,0,2,2,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,0,2,0,2,2,2,1,2,0,2,1,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,0,2,2,2,2,0,2,2,0,2,1,2,2,1,2,0,0,1,2,1,1,2,1,2,2,2,2,2,2,2,1,0,2,2,0,2,2,1,2,2,1,0,2,0,2,2,2,1,1,2,0,1,0,2,2,381
248,Polish,Polish,4,1,6,1,27,12,15,6,23.5,2,1,2,4.02,English;4.02;,Polish;95.98;,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,381
341,Polish,Polish,28,5,2,1,323,69,7,3,24,1,1,1,4.76,English;4.76;,Polish;95.24;,6,7,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,2,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
484,Polish,Polish,25,13,23,18,197,119,58,45,23.5,1,1,2,77.08,English;77.08;,Polish;22.92;,7,7,0,1,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,0,0,2,1,0,1,1,1,0,0,0,2,2,0,2,2,2,2,2,2,2,1,0,2,1,2,1,2,2,2,2,0,2,1,0,2,2,1,0,0,0,2,1,0,0,2,2,2,2,0,2,2,0,0,2,0,2,1,2,2,2,0,2,1,0,2,2,0,2,0,2,0,1,0,0,1,2,1,0,2,2,0,2,0,2,0,0,2,2,0,2,2,1,0,2,0,2,2,0,2,1,1,0,0,2,2,1,1,2,2,0,2,1,0,2,0,0,2,0,0,0,0,2,2,2,0,0,2,0,1,2,0,0,2,2,0,0,0,2,0,381
615,Polish,Polish,26,3,21,15,326,43,55,28,24.2,2,1,2,64.04,English;64.04;,Polish;35.96;,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,0,1,2,1,1,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0,2,1,0,2,1,0,1,1,2,2,2,0,2,0,0,2,1,2,0,0,2,0,1,0,2,2,1,2,0,2,0,2,1,0,0,0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,2,0,1,0,0,0,2,1,1,2,2,0,2,0,0,2,0,1,2,1,1,2,1,0,1,0,1,2,0,2,1,0,0,0,1,0,0,1,2,2,0,2,0,0,2,0,0,1,1,1,1,1,1,2,0,0,0,1,0,2,2,2,0,1,0,0,0,0,2,0,381
620,Polish,Polish,27,5,30,26,313,83,94,50,23.5,1,1,2,76.3,English;76.30;,Polish;23.70;,7,7,0,1,1,2,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,0,1,2,2,2,2,2,1,2,1,0,1,1,1,2,2,1,1,2,2,1,0,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,0,2,1,1,1,1,1,2,2,2,2,0,2,0,2,2,1,2,1,1,2,2,1,2,1,381
636,Polish,Polish,23,17,25,25,271,214,66,61,23.5,1,1,2,47.84,English;47.84;,Polish;52.16;,6,6,1,2,0,1,0,2,2,1,2,0,2,1,2,2,2,1,2,2,2,2,2,0,1,2,2,0,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,0,0,0,0,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,1,1,2,0,2,2,2,2,2,2,0,0,2,0,2,2,2,2,1,2,2,0,2,0,2,0,0,2,0,2,0,1,2,1,2,0,2,2,0,2,2,0,0,2,2,2,0,2,2,2,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,0,2,2,0,0,2,0,381
676,Polish,Polish,22,4,25,11,188,34,54,24,23.7,1,1,2,27.35,English;27.35;,Polish;72.65;,6,4,0,1,1,1,1,1,2,1,0,1,1,1,2,0,1,1,1,1,1,2,1,0,0,2,1,0,1,1,0,0,0,1,2,1,1,2,2,1,1,1,1,2,1,0,2,1,1,2,2,2,2,1,0,1,1,0,2,1,0,2,0,1,0,2,1,0,2,2,1,0,1,0,2,1,0,1,0,2,1,2,0,1,1,1,0,1,1,1,0,1,1,2,0,1,0,0,0,2,1,0,1,2,0,2,0,1,0,0,0,2,2,0,2,2,0,2,0,2,2,0,2,1,0,0,0,0,2,0,1,2,1,0,1,1,0,2,0,0,1,1,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,2,0,381
704,Polish,Polish,9,1,5,1,103,5,10,4,24.4,2,1,2,47.73,English;47.73;,Polish;52.27;,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,381
726,Polish,Polish,28,3,29,25,285,32,88,67,24.4,2,2,1,77.65,English;77.65;,Polish;22.35;,7,7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,2,2,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,1,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,1,2,2,1,2,2,0,0,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,0,1,1,2,1,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,1,2,2,2,1,2,2,2,2,0,1,2,0,1,2,2,0,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,0,2,2,381
748,Polish,Polish,20,2,19,2,142,7,38,3,23.6,1,1,2,8.69,English;8.69;,Polish;91.31;,6,6,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,2,1,0,1,1,1,1,0,1,1,0,1,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,2,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,381
766,Polish,Polish,30,28,18,17,376,327,40,39,24.4,1,1,1,32.91,English;32.91;,Polish;67.09;,7,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,2,0,0,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,0,0,2,2,0,2,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0,2,0,0,0,2,0,2,0,2,0,0,2,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,2,0,0,2,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,1,0,0,0,381
773,Polish,Polish,30,10,30,16,375,95,98,34,24.1,1,1,2,32.5,English;32.50;,Polish;67.50;,6,4,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,0,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,381
791,Polish,Polish,25,9,27,10,306,65,78,27,23.6,1,1,1,42.69,English;42.69;,Polish;57.31;,7,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,2,2,1,0,2,0,1,2,1,0,2,0,2,2,1,1,1,1,1,0,2,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,1,2,1,1,0,1,2,0,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,0,2,1,1,1,1,0,2,0,1,2,1,1,1,1,0,1,2,1,1,2,2,0,1,0,2,1,1,1,2,2,1,1,2,0,1,2,2,2,1,2,1,1,0,0,1,2,1,0,2,1,0,2,1,1,2,0,0,0,1,0,1,1,1,1,1,2,0,2,0,1,1,1,1,0,1,0,1,0,2,0,381
821,Polish,Polish,29,5,29,7,287,58,75,14,23.5,2,1,2,54.05,English;54.05;,Polish;45.95;,7,6,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,2,2,1,2,1,1,2,0,0,2,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,0,1,1,0,0,1,1,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0,1,2,1,2,1,0,0,1,1,1,0,2,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,2,0,1,2,0,1,1,1,1,1,0,1,1,381
861,Polish,Polish,28,23,30,29,339,237,93,81,23.5,1,1,1,50.94,English;50.94;,Polish;49.06;,4,6,1,2,2,2,0,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,0,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,2,1,2,2,2,2,0,2,0,2,2,1,2,2,2,2,1,2,2,2,381
1007,Polish,Polish,30,0,29,29,311,24,82,75,24.3,2,1,2,49.91,English;49.91;,Polish;50.09;,6,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,1,2,2,0,2,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,0,2,2,381
1016,Polish,Polish,23,11,30,26,221,70,87,65,23.6,1,2,1,69.67,English;69.67;,Polish;30.33;,6,4,1,1,1,0,2,1,1,1,2,0,1,1,1,0,2,1,2,2,2,2,2,0,0,2,0,0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,2,1,2,2,1,1,0,2,2,1,2,2,2,2,0,2,1,2,2,1,2,2,2,0,1,2,0,1,0,2,0,2,1,2,1,2,2,2,0,2,2,2,2,2,2,2,2,0,2,1,1,2,1,2,1,2,2,1,1,2,2,0,2,2,2,2,1,2,2,2,1,0,2,0,2,2,2,1,2,2,2,1,0,2,2,381
1069,Polish,Polish,26,23,27,27,273,198,82,81,23.5,2,1,2,60.35,English;60.35;,Polish;39.65;,7,4,0,2,2,2,1,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,1,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,381
1144,Polish,Polish,10,4,14,9,104,37,24,15,24.4,2,1,2,53.96,English;53.96;,Polish;46.04;,7,4,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,1,2,0,0,1,0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,1,0,2,0,2,0,1,2,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,381
1168,Polish,Polish,19,10,11,11,213,115,36,36,24.5,2,1,1,23.42,English;23.42;,Polish;76.58;,4,4,1,2,1,1,0,1,2,1,0,1,2,2,0,1,2,0,0,0,2,2,2,0,0,2,0,1,2,1,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,2,2,2,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,2,0,2,0,0,0,2,0,2,2,2,0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,2,2,0,2,0,0,2,2,0,2,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,381
1191,Polish,Polish,27,1,29,7,302,16,77,16,24.2,1,1,1,34.2,English;34.20;,Polish;65.80;,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,0,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,2,2,1,0,1,1,2,1,0,1,0,1,1,2,0,1,1,1,1,0,1,1,1,1,0,2,0,1,1,1,1,1,1,1,2,2,0,1,0,2,2,1,1,1,1,1,1,1,0,2,0,1,2,1,1,2,0,0,0,1,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,2,1,1,0,2,1,381
1192,Polish,Polish,27,8,25,6,279,77,57,11,23.6,1,1,2,11.14,English;11.14;,Polish;88.86;,7,3,0,2,1,1,1,1,2,2,1,0,2,2,1,1,1,1,1,1,1,2,2,1,0,2,1,0,1,1,1,1,1,2,2,1,1,1,2,1,1,0,0,1,1,1,1,1,1,1,2,2,1,1,0,1,0,0,1,1,2,1,1,2,0,1,0,0,2,2,1,0,1,0,1,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,0,1,1,1,2,1,1,0,2,0,1,2,0,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,2,1,1,1,1,0,1,1,0,1,0,381
1239,Polish,Polish,29,19,30,28,345,183,94,82,23.8,1,1,2,51.07,English;51.07;,Polish;48.93;,7,7,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,0,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,2,2,2,2,2,1,2,2,0,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,2,2,1,1,0,2,2,381
1265,Polish,Polish,24,16,29,27,258,140,81,69,23.5,1,1,2,53.17,English;53.17;,Polish;46.83;,6,6,0,1,2,1,1,1,2,2,2,1,1,2,2,0,2,1,2,2,2,2,2,1,0,2,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,1,2,2,2,2,0,1,1,0,2,2,2,0,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,2,2,2,0,2,2,0,2,0,2,2,1,2,2,2,0,2,1,2,0,2,2,2,0,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,0,2,0,2,2,1,2,0,2,2,2,0,2,1,381
1273,Polish,Polish,18,0,26,0,140,16,57,2,23.5,2,1,2,51.68,English;51.68;,Polish;48.32;,7,7,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,381
155,Italian,Italia,22,4,27,20,213,26,66,39,23.6,2,1,2,40.75,English;40.75;,Italian;59.25;,7,7,2,2,2,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,0,1,1,0,1,2,2,2,1,2,2,1,2,2,1,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,1,1,1,1,2,0,0,0,0,2,2,2,1,1,0,2,1,0,0,0,2,0,2,1,2,2,1,2,1,2,2,1,1,0,2,1,0,2,1,1,2,2,0,2,2,0,1,0,2,1,1,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,0,1,2,2,2,1,2,2,0,2,2,2,2,1,0,1,2,0,0,1,1,2,2,2,0,1,0,1,2,1,1,0,1,1,1,0,2,0,413
163,Italian,Italia,25,15,29,28,234,116,81,70,23.5,2,2,1,76.26,English;76.26;,Italian;23.74;,7,7,0,2,2,1,2,1,0,1,1,0,1,1,2,2,0,2,2,1,2,2,2,1,0,2,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,0,0,2,2,0,2,2,2,2,1,2,2,2,2,2,1,2,2,0,2,2,1,2,1,2,1,2,2,2,1,2,2,2,0,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,0,2,2,0,1,1,0,2,0,2,2,1,1,2,2,2,2,0,2,2,413
